DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-11-18 05:45:00.818382,7,1611,2483,1813,1119,1183,271,686
2018-11-18 06:00:14.433447,7,1611,2483,1813,1119,1183,271,686
2018-11-18 06:15:01.527163,7,1611,2483,1813,1119,1183,271,686
2018-11-18 06:30:01.166465,7,1611,2483,1813,1119,1183,271,686
2018-11-18 06:45:00.826765,7,1778,2600,1899,1485,1494,309,805
2018-11-18 07:00:01.539066,7,1772,2597,1887,1481,1492,310,804
2018-11-18 07:15:01.024368,7,1769,2592,1885,1483,1492,310,801
2018-11-18 07:30:01.173669,7,1767,2594,1885,1480,1489,311,801
2018-11-18 07:45:00.814002,7,1762,2594,1881,1478,1485,311,801
2018-11-18 08:00:00.843304,7,1749,2583,1872,1478,1486,310,801
2018-11-18 08:15:00.816605,7,1746,2568,1863,1463,1478,310,798
2018-11-18 08:30:01.157906,7,1729,2549,1845,1452,1477,309,797
2018-11-18 08:45:00.803208,7,1711,2531,1816,1437,1465,309,795
2018-11-18 09:00:01.040508,7,1683,2500,1773,1412,1442,310,791
2018-11-18 09:15:00.819810,7,1629,2452,1708,1384,1406,309,786
2018-11-18 09:30:01.051113,7,1550,2380,1592,1341,1361,309,781
2018-11-18 09:45:00.795445,7,1407,2276,1422,1269,1276,302,760
2018-11-18 10:00:01.217714,7,1238,2102,1164,1196,1187,295,732
2018-11-18 10:15:00.828047,7,1040,1915,897,1101,1086,281,706
2018-11-18 10:30:01.340316,7,854,1718,679,1026,985,255,668
2018-11-18 10:45:00.844649,7,701,1525,466,952,891,234,633
2018-11-18 11:00:01.413906,7,535,1292,302,855,786,206,598
2018-11-18 11:15:00.875252,7,396,1100,193,766,714,204,571
2018-11-18 11:30:01.392554,7,264,878,102,658,625,168,519
2018-11-18 11:45:01.019854,7,140,706,26,559,536,144,475
2018-11-18 12:00:01.443155,7,65,535,FULL,472,457,123,440
2018-11-18 12:15:00.879457,7,26,402,FULL,412,398,117,405
2018-11-18 12:30:01.386759,7,FULL,276,9,337,329,98,379
2018-11-18 12:45:00.907092,7,FULL,141,20,278,267,75,341
2018-11-18 13:00:01.853361,7,14,28,FULL,205,198,50,312
2018-11-18 13:15:00.861694,7,FULL,FULL,FULL,128,123,28,282
2018-11-18 13:30:00.942373,7,9,FULL,22,75,68,10,255
2018-11-18 13:45:00.856297,7,12,FULL,20,23,20,FULL,240
2018-11-18 14:00:01.082598,7,FULL,FULL,19,8,FULL,FULL,223
2018-11-18 14:15:00.870900,7,11,22,18,8,FULL,5,194
2018-11-18 14:30:01.462200,7,14,38,21,FULL,FULL,12,165
2018-11-18 14:45:03.846407,7,12,43,14,12,FULL,9,147
2018-11-18 15:00:01.540803,7,FULL,30,23,8,FULL,10,135
2018-11-18 15:15:00.851091,7,11,47,16,FULL,11,8,130
2018-11-18 15:30:01.421406,7,FULL,46,19,9,FULL,5,129
2018-11-18 15:45:00.863739,7,FULL,81,24,FULL,FULL,FULL,96
2018-11-18 16:00:01.558009,7,12,60,14,21,20,4,82
2018-11-18 16:15:00.899342,7,27,86,27,34,29,15,97
2018-11-18 16:30:01.485612,7,12,80,51,49,46,20,95
2018-11-18 16:45:01.045945,7,19,72,89,66,59,37,115
2018-11-18 17:00:01.662214,7,68,103,96,78,77,42,139
2018-11-18 17:15:00.916547,7,66,125,110,81,83,43,143
2018-11-18 17:30:01.227849,7,115,186,119,116,114,48,178
2018-11-18 17:45:00.821150,7,133,238,133,125,120,59,180
2018-11-18 18:00:01.623452,7,162,293,145,169,165,64,186
2018-11-18 18:15:00.879784,7,170,374,124,200,200,79,212
2018-11-18 18:30:01.250054,7,198,430,131,226,218,87,241
2018-11-18 18:45:00.893387,7,211,465,139,249,249,91,256
2018-11-18 19:00:01.381657,7,220,494,129,270,250,84,261
2018-11-18 19:15:05.212861,7,208,526,157,270,257,94,273
2018-11-18 19:30:01.472259,7,222,569,181,279,259,103,286
2018-11-18 19:45:00.893592,7,241,636,201,284,260,107,316
2018-11-18 20:00:01.276893,7,283,700,233,278,256,104,342
2018-11-18 20:15:01.062195,7,312,790,309,284,254,115,373
2018-11-18 20:30:01.324497,7,368,917,390,311,296,130,395
2018-11-18 20:45:00.833798,7,455,1041,498,351,349,145,427
2018-11-18 21:00:01.475073,7,566,1179,619,388,411,156,471
2018-11-18 21:15:00.851405,7,689,1367,759,459,485,172,503
2018-11-18 21:30:01.408657,7,858,1562,974,558,594,189,544
2018-11-18 21:45:00.842034,7,1015,1787,1177,648,695,208,579
2018-11-18 22:00:01.319294,7,1200,1956,1375,774,841,230,616
2018-11-18 22:15:00.922637,7,1400,2212,1601,911,979,250,647
2018-11-18 22:30:01.205939,7,1545,2358,1726,997,1058,272,668
2018-11-18 22:45:00.871239,7,1583,2421,1769,1062,1123,278,686
2018-11-18 23:00:01.052541,7,1612,2471,1799,1112,1172,287,701
2018-11-18 23:15:00.855843,7,1637,2499,1820,1142,1204,290,707
2018-11-18 23:30:01.202144,7,1651,2523,1832,1167,1229,291,710
2018-11-18 23:45:00.811477,7,1672,2544,1837,1210,1274,292,710
2018-11-19 00:00:01.635747,1,1693,2572,1862,1258,1313,293,713
2018-11-19 00:15:00.890079,1,1714,2586,1875,1292,1341,295,716
2018-11-19 00:30:01.232349,1,1721,2595,1881,1321,1365,297,718
2018-11-19 00:45:00.814682,1,755,2604,886,1353,1399,299,719
2018-11-19 01:00:01.455953,1,761,2609,890,1372,1420,299,721
2018-11-19 01:15:00.822286,1,770,2617,891,1391,1432,304,728
2018-11-19 01:30:01.345586,1,770,2618,893,1399,1435,303,732
2018-11-19 01:45:00.816887,1,775,2621,894,1401,1438,304,731
2018-11-19 02:00:01.232188,1,779,2621,897,1429,1459,303,732
2018-11-19 02:15:00.841492,1,779,2621,901,1435,1465,303,732
2018-11-19 02:30:01.188791,1,784,2621,902,1457,1485,302,732
2018-11-19 02:45:00.912124,1,784,2621,902,1458,1487,302,732
2018-11-19 03:00:01.206394,1,784,2621,902,1458,1487,302,732
2018-11-19 03:15:00.843727,1,784,2621,902,1458,1487,302,732
2018-11-19 03:30:01.008030,1,795,2622,904,1485,1508,304,734
2018-11-19 03:45:00.804330,1,795,2622,902,1488,1511,303,734
2018-11-19 04:00:00.843630,1,795,2621,903,1489,1513,303,733
2018-11-19 04:15:00.868932,1,795,2622,903,1490,1513,304,733
2018-11-19 04:30:07.891009,1,795,2622,902,1491,1513,304,733
2018-11-19 04:45:00.875533,1,795,2621,902,1491,1514,304,733
2018-11-19 05:00:01.173835,1,795,2619,901,1489,1512,302,814
2018-11-19 05:15:00.883138,1,795,2618,901,1489,1511,304,812
2018-11-19 05:30:01.189438,1,795,2617,904,1489,1509,304,813
2018-11-19 05:45:00.817772,1,795,2613,902,1490,1510,303,813
2018-11-19 06:00:00.870072,1,795,2604,899,1486,1508,304,810
2018-11-19 06:15:00.871374,1,794,2591,894,1483,1507,304,803
2018-11-19 06:30:01.182675,1,790,2561,887,1480,1498,304,797
2018-11-19 06:45:00.850976,1,782,2537,872,1464,1486,303,778
2018-11-19 07:00:01.227278,1,769,2489,851,1447,1469,302,758
2018-11-19 07:15:00.852579,1,758,2438,837,1424,1446,302,735
2018-11-19 07:30:01.192880,1,743,2386,822,1403,1422,302,718
2018-11-19 07:45:00.851183,1,727,2312,791,1228,1303,302,615
2018-11-19 08:00:01.177482,1,696,2219,753,1192,1251,302,593
2018-11-19 08:15:00.834816,1,640,2102,711,1154,1197,300,567
2018-11-19 08:30:01.182085,1,579,1953,648,1093,1127,302,549
2018-11-19 08:45:00.843418,1,556,1873,612,1068,1098,301,538
2018-11-19 09:00:01.660688,1,556,1873,612,1068,1098,301,538
2018-11-19 09:15:01.114022,1,385,1490,394,874,907,301,462
2018-11-19 09:30:01.174323,1,385,1312,394,874,907,297,424
2018-11-19 09:45:00.837624,1,214,1196,195,688,682,293,388
2018-11-19 10:00:00.855927,1,214,1196,195,688,682,293,388
2018-11-19 10:15:00.828227,1,214,1196,195,688,682,293,388
2018-11-19 10:30:01.173527,1,345,801,325,443,445,272,307
2018-11-19 10:45:00.799861,1,244,668,214,351,354,253,271
2018-11-19 11:00:01.230130,1,173,574,146,298,299,238,247
2018-11-19 11:15:00.857463,1,111,461,106,268,267,226,228
2018-11-19 11:30:00.970761,1,65,361,58,214,214,209,204
2018-11-19 11:45:01.915034,1,59,344,53,207,206,205,204
2018-11-19 12:00:01.356336,1,12,171,33,151,151,189,157
2018-11-19 12:15:00.821669,1,16,104,10,125,125,180,145
2018-11-19 12:30:00.844970,1,11,47,17,97,98,158,115
2018-11-19 12:45:00.816272,1,21,FULL,16,77,77,137,102
2018-11-19 13:00:01.015573,1,FULL,FULL,15,45,43,129,93
2018-11-19 13:15:00.862874,1,23,FULL,12,22,17,118,89
2018-11-19 13:30:01.361175,1,37,FULL,29,9,FULL,111,86
2018-11-19 13:45:00.821509,1,31,FULL,32,FULL,FULL,103,76
2018-11-19 14:00:01.192778,1,17,FULL,45,FULL,FULL,101,76
2018-11-19 14:15:00.856112,1,22,40,47,FULL,FULL,104,80
2018-11-19 14:30:01.175381,1,26,48,39,9,FULL,95,87
2018-11-19 14:45:00.854714,1,23,45,22,9,FULL,101,94
2018-11-19 15:00:01.218015,1,37,59,33,14,FULL,106,99
2018-11-19 15:15:00.803317,1,41,64,41,9,FULL,111,111
2018-11-19 15:30:01.162619,1,59,95,39,18,14,111,128
2018-11-19 15:45:00.840920,1,69,123,40,26,25,116,136
2018-11-19 16:00:01.439223,1,78,138,53,30,30,120,138
2018-11-19 16:15:00.800523,1,95,178,50,38,35,120,126
2018-11-19 16:30:01.427824,1,109,250,51,143,122,131,133
2018-11-19 16:45:00.826157,1,132,313,80,161,136,146,195
2018-11-19 17:00:01.340426,1,147,354,89,178,161,158,182
2018-11-19 17:15:00.820760,1,139,420,129,218,197,161,196
2018-11-19 17:30:01.182061,1,167,459,156,244,206,166,219
2018-11-19 17:45:00.834364,1,232,476,189,276,241,172,242
2018-11-19 18:00:00.846663,1,327,531,207,311,275,180,270
2018-11-19 18:15:00.827965,1,414,599,245,351,322,186,292
2018-11-19 18:30:01.175266,1,452,621,269,370,344,183,304
2018-11-19 18:45:00.851568,1,452,621,269,370,344,183,304
2018-11-19 19:00:01.235868,1,452,621,269,370,344,183,304
2018-11-19 19:15:00.828202,1,452,621,269,370,344,183,304
2018-11-19 19:30:01.006472,1,452,621,269,370,344,183,304
2018-11-19 19:45:01.022806,1,714,650,323,535,496,163,396
2018-11-19 20:00:01.324075,1,708,667,366,541,499,168,378
2018-11-19 20:15:00.825408,1,691,729,393,557,530,166,370
2018-11-19 20:30:01.176710,1,690,801,437,583,555,163,378
2018-11-19 20:45:00.836010,1,714,888,538,600,569,170,391
2018-11-19 21:00:01.176312,1,767,1002,655,613,584,182,410
2018-11-19 21:15:00.897614,1,860,1129,771,649,627,191,432
2018-11-19 21:30:00.825914,1,947,1312,924,689,681,200,460
2018-11-19 21:45:00.822215,1,1057,1525,1101,719,713,211,512
2018-11-19 22:00:01.451517,1,1183,1749,1298,783,806,222,537
2018-11-19 22:15:00.846851,1,1375,1978,1516,883,930,248,583
2018-11-19 22:30:01.320122,1,1465,2123,1625,952,1006,256,606
2018-11-19 22:45:03.926358,1,1504,2202,1665,990,1048,259,618
2018-11-19 23:00:00.879755,1,1519,2263,1694,1016,1084,264,631
2018-11-19 23:15:00.870056,1,1539,2305,1724,1031,1105,265,637
2018-11-19 23:30:01.355358,1,1561,2356,1751,1037,1106,264,646
2018-11-19 23:45:00.838659,1,1573,2380,1777,1050,1112,262,651
2018-11-20 00:00:01.317960,2,1597,2423,1798,1112,1164,261,659
2018-11-20 00:15:01.023261,2,1622,2461,1830,1170,1226,263,666
2018-11-20 00:30:01.429562,2,1647,2489,1835,1204,1257,264,668
2018-11-20 00:45:00.853864,2,692,2515,848,1259,1302,267,674
2018-11-20 01:00:12.914782,2,710,2537,856,1280,1323,270,682
2018-11-20 01:15:01.578467,2,713,2558,864,1302,1344,280,697
2018-11-20 01:30:00.964800,2,724,2559,866,1327,1367,282,700
2018-11-20 01:45:00.817101,2,730,2572,873,1334,1375,294,707
2018-11-20 02:00:01.359370,2,746,2586,877,1365,1403,298,713
2018-11-20 02:15:00.838704,2,755,2590,884,1382,1423,299,718
2018-11-20 02:30:01.324009,2,759,2596,886,1407,1444,301,722
2018-11-20 02:45:00.813306,2,769,2598,892,1429,1462,303,724
2018-11-20 03:00:01.395607,2,786,2600,895,1461,1487,304,725
2018-11-20 03:15:00.842908,2,788,2602,900,1474,1497,303,725
2018-11-20 03:30:01.349210,2,789,2605,900,1473,1500,304,725
2018-11-20 03:45:00.855543,2,793,2605,900,1478,1505,304,727
2018-11-20 04:00:12.227461,2,792,2607,900,1483,1508,305,727
2018-11-20 04:15:01.650114,2,794,2605,900,1482,1508,305,727
2018-11-20 04:30:01.157447,2,794,2608,901,1483,1508,305,727
2018-11-20 04:45:00.803747,2,795,2604,901,1484,1508,305,727
2018-11-20 05:00:00.977049,2,794,2603,901,1485,1507,305,730
2018-11-20 05:15:00.837352,2,794,2603,901,1481,1501,305,808
2018-11-20 05:30:01.335652,2,795,2601,902,1480,1506,305,809
2018-11-20 05:45:00.831953,2,795,2601,902,1480,1506,305,811
2018-11-20 06:00:01.230256,2,795,2597,898,1474,1503,304,811
2018-11-20 06:15:00.857555,2,794,2591,896,1471,1499,305,809
2018-11-20 06:30:01.312857,2,1777,2585,1908,1470,1497,305,808
2018-11-20 06:45:00.793191,2,1774,2578,1903,1470,1493,305,802
2018-11-20 07:00:01.031492,2,1768,2566,1895,1466,1485,304,802
2018-11-20 07:15:00.818792,2,1763,2558,1892,1459,1479,304,796
2018-11-20 07:30:01.184094,2,1761,2550,1892,1458,1472,304,792
2018-11-20 07:45:00.852395,2,1754,2537,1878,1456,1467,304,789
2018-11-20 08:00:00.850696,2,1737,2513,1870,1448,1453,304,781
2018-11-20 08:15:00.829998,2,1727,2500,1858,1451,1450,304,780
2018-11-20 08:30:00.855299,2,1708,2460,1824,1435,1434,304,768
2018-11-20 08:45:00.842600,2,1669,2426,1784,1414,1417,304,760
2018-11-20 09:00:01.487901,2,1633,2380,1729,1390,1398,303,746
2018-11-20 09:15:00.849237,2,1587,2315,1676,1368,1361,302,729
2018-11-20 09:30:00.999504,2,1509,2220,1579,1327,1317,301,711
2018-11-20 09:45:00.829836,2,1389,2116,1441,1291,1275,298,697
2018-11-20 10:00:00.840139,2,1237,1970,1182,1240,1221,290,677
2018-11-20 10:15:00.819440,2,1075,1794,935,1194,1166,271,649
2018-11-20 10:30:00.987740,2,908,1595,708,1145,1096,249,625
2018-11-20 10:45:00.848052,2,736,1415,508,1089,1028,226,586
2018-11-20 11:00:01.273344,2,597,1227,364,1036,969,203,555
2018-11-20 11:15:00.818645,2,453,1037,229,969,900,175,505
2018-11-20 11:30:01.283946,2,316,838,135,921,843,156,476
2018-11-20 11:45:00.822249,2,219,648,69,838,777,141,438
2018-11-20 12:00:01.530549,2,118,488,21,767,729,128,410
2018-11-20 12:15:00.832883,2,60,359,FULL,701,680,106,387
2018-11-20 12:30:00.829184,2,20,268,FULL,636,624,86,352
2018-11-20 12:45:00.807485,2,20,149,FULL,563,561,71,309
2018-11-20 13:00:00.845786,2,18,47,17,495,487,45,275
2018-11-20 13:15:01.207088,2,18,FULL,12,435,431,35,249
2018-11-20 13:30:00.917389,2,17,FULL,26,376,374,27,209
2018-11-20 13:45:00.844690,2,24,FULL,17,339,329,28,187
2018-11-20 14:00:01.318992,2,31,FULL,15,319,315,16,155
2018-11-20 14:15:00.842293,2,21,FULL,18,302,296,6,151
2018-11-20 14:30:01.315594,2,27,FULL,24,274,269,FULL,124
2018-11-20 14:45:00.843928,2,24,40,19,268,267,8,109
2018-11-20 15:00:00.980197,2,21,FULL,23,259,255,11,92
2018-11-20 15:15:00.863531,2,26,41,11,251,243,19,91
2018-11-20 15:30:01.282800,2,23,84,13,249,250,17,92
2018-11-20 15:45:00.823133,2,26,111,30,251,246,17,107
2018-11-20 16:00:01.410403,2,44,132,45,237,237,22,107
2018-11-20 16:15:00.839736,2,69,143,59,258,255,27,120
2018-11-20 16:30:01.339037,2,87,186,70,279,271,34,146
2018-11-20 16:45:00.793338,2,95,230,99,317,300,46,172
2018-11-20 17:00:01.174640,2,148,307,104,313,296,59,201
2018-11-20 17:15:00.820943,2,193,401,146,340,325,79,219
2018-11-20 17:30:01.010242,2,236,490,221,362,345,97,251
2018-11-20 17:45:00.830576,2,252,541,257,383,371,103,268
2018-11-20 18:00:01.567845,2,247,599,263,390,376,112,281
2018-11-20 18:15:00.818179,2,293,653,292,422,405,122,295
2018-11-20 18:30:01.392447,2,334,713,316,457,428,130,321
2018-11-20 18:45:01.899749,2,357,757,320,468,435,128,347
2018-11-20 19:00:01.417050,2,364,804,352,484,453,135,361
2018-11-20 19:15:00.811384,2,372,837,388,520,485,145,389
2018-11-20 19:30:01.330685,2,402,883,441,555,511,132,411
2018-11-20 19:45:00.829988,2,425,935,491,573,541,136,424
2018-11-20 20:00:01.424288,2,450,977,550,608,570,139,446
2018-11-20 20:15:00.833589,2,487,1052,632,637,607,150,460
2018-11-20 20:30:01.313890,2,578,1173,703,661,636,163,477
2018-11-20 20:45:00.813223,2,652,1321,807,691,672,173,498
2018-11-20 21:00:01.566493,2,762,1454,910,739,727,190,521
2018-11-20 21:15:00.824838,2,867,1654,1031,787,779,205,551
2018-11-20 21:30:01.325096,2,968,1793,1165,865,857,218,574
2018-11-20 21:45:00.812430,2,1105,1980,1333,916,926,243,608
2018-11-20 22:00:01.477699,2,1273,2125,1504,994,1023,259,641
2018-11-20 22:15:00.808031,2,1452,2328,1670,1097,1122,266,678
2018-11-20 22:30:01.005333,2,1550,2418,1749,1157,1203,274,694
2018-11-20 22:45:00.792634,2,1591,2464,1775,1191,1238,281,695
2018-11-20 23:00:01.534936,2,1620,2500,1796,1224,1268,286,706
2018-11-20 23:15:00.846268,2,1644,2531,1816,1228,1277,290,715
2018-11-20 23:30:01.325538,2,1653,2541,1828,1241,1290,294,716
2018-11-20 23:45:01.020871,2,1662,2557,1838,1262,1315,293,719
2018-11-21 00:00:05.260014,3,1681,2572,1851,1291,1340,298,728
2018-11-21 00:15:01.575442,3,1711,2588,1868,1317,1364,298,731
2018-11-21 00:30:01.446744,3,1719,2599,1887,1329,1372,300,733
2018-11-21 00:45:00.843077,3,761,2613,882,1374,1416,302,737
2018-11-21 01:00:01.166379,3,768,2617,890,1389,1425,303,737
2018-11-21 01:15:00.811679,3,771,2622,891,1393,1429,308,738
2018-11-21 01:30:01.323982,3,778,2626,896,1416,1449,308,737
2018-11-21 01:45:00.885282,3,780,2629,895,1419,1453,309,738
2018-11-21 02:00:00.980583,3,782,2630,897,1427,1457,309,737
2018-11-21 02:15:00.821918,3,783,2631,898,1426,1460,309,739
2018-11-21 02:30:01.442186,3,792,2631,898,1450,1484,312,738
2018-11-21 02:45:00.830520,3,791,2632,899,1464,1493,313,737
2018-11-21 03:00:02.640757,3,795,2633,900,1477,1502,313,737
2018-11-21 03:15:00.799121,3,796,2636,901,1481,1504,312,737
2018-11-21 03:30:01.324423,3,795,2638,905,1481,1504,312,732
2018-11-21 03:45:00.825724,3,796,2635,905,1484,1509,312,732
2018-11-21 04:00:01.579994,3,798,2638,905,1485,1509,312,732
2018-11-21 04:15:00.835327,3,796,2636,905,1483,1508,312,733
2018-11-21 04:30:07.937405,3,797,2637,905,1488,1512,312,732
2018-11-21 04:45:00.796962,3,797,2633,905,1487,1511,312,732
2018-11-21 05:00:01.761230,3,798,2632,904,1486,1510,312,813
2018-11-21 05:15:00.820564,3,797,2630,904,1487,1510,312,814
2018-11-21 05:30:01.330834,3,798,2629,904,1484,1508,312,813
2018-11-21 05:45:00.808166,3,797,2628,903,1486,1509,312,811
2018-11-21 06:00:01.381436,3,797,2622,902,1484,1508,312,809
2018-11-21 06:15:00.798771,3,795,2605,898,1476,1499,311,806
2018-11-21 06:30:01.407071,3,792,2578,890,1474,1490,311,796
2018-11-21 06:45:00.836372,3,780,2535,876,1461,1474,311,776
2018-11-21 07:00:01.375673,3,763,2483,858,1444,1452,311,764
2018-11-21 07:15:00.817974,3,750,2433,843,1427,1430,310,749
2018-11-21 07:30:01.445278,3,732,2380,828,1254,1305,309,645
2018-11-21 07:45:00.813608,3,710,2303,804,1228,1277,309,625
2018-11-21 08:00:01.319878,3,677,2220,773,1200,1240,308,599
2018-11-21 08:15:00.840220,3,637,2109,738,1148,1177,307,577
2018-11-21 08:30:01.413480,3,583,1963,690,1100,1118,304,549
2018-11-21 08:45:00.853814,3,506,1806,610,1050,1055,304,518
2018-11-21 09:00:01.388084,3,438,1612,521,960,960,305,485
2018-11-21 09:15:00.864416,3,325,1411,410,863,864,304,451
2018-11-21 09:30:01.406718,3,
2018-11-21 09:45:00.924019,3,140,1013,161,630,629,297,350
2018-11-21 10:00:01.340320,3,63,848,55,503,502,288,314
2018-11-21 10:15:00.837621,3,275,707,250,396,396,277,279
2018-11-21 10:30:01.339923,3,184,564,160,312,310,270,242
2018-11-21 10:45:00.817256,3,114,447,90,228,229,260,212
2018-11-21 11:00:01.381525,3,59,341,39,150,147,254,191
2018-11-21 11:15:00.825859,3,11,253,14,112,113,250,166
2018-11-21 11:30:01.329128,3,FULL,167,FULL,74,72,235,159
2018-11-21 11:45:00.829460,3,FULL,91,FULL,48,48,224,141
2018-11-21 12:00:01.336763,3,FULL,49,11,31,28,205,144
2018-11-21 12:15:00.843063,3,9,FULL,15,11,FULL,186,137
2018-11-21 12:30:01.414365,3,16,FULL,FULL,FULL,FULL,164,124
2018-11-21 12:45:00.837667,3,12,FULL,7,FULL,FULL,144,119
2018-11-21 13:00:01.385968,3,7,FULL,21,FULL,FULL,113,109
2018-11-21 13:15:00.830301,3,FULL,FULL,10,FULL,FULL,94,104
2018-11-21 13:30:01.393570,3,FULL,FULL,19,FULL,FULL,75,105
2018-11-21 13:45:00.791904,3,FULL,FULL,FULL,11,10,76,94
2018-11-21 14:00:01.531172,3,FULL,FULL,14,FULL,FULL,70,89
2018-11-21 14:15:01.184507,3,9,FULL,23,FULL,FULL,68,82
2018-11-21 14:30:01.566776,3,16,FULL,16,FULL,FULL,74,84
2018-11-21 14:45:00.796110,3,26,FULL,18,11,12,78,83
2018-11-21 15:00:03.518347,3,31,56,13,FULL,FULL,78,83
2018-11-21 15:15:00.869712,3,39,40,27,12,12,91,84
2018-11-21 15:30:01.193014,3,38,42,41,FULL,FULL,96,92
2018-11-21 15:45:00.799315,3,30,56,29,14,10,98,98
2018-11-21 16:00:01.323615,3,28,63,41,17,15,101,97
2018-11-21 16:15:00.843949,3,28,83,36,33,35,119,102
2018-11-21 16:30:01.440218,3,58,112,68,83,65,127,132
2018-11-21 16:45:00.809552,3,53,156,68,97,80,136,166
2018-11-21 17:00:01.177853,3,71,203,69,131,113,142,180
2018-11-21 17:15:00.870154,3,73,251,83,154,129,154,197
2018-11-21 17:30:01.414455,3,97,327,104,159,139,164,209
2018-11-21 17:45:00.868757,3,207,417,143,204,176,175,233
2018-11-21 18:00:01.394058,3,293,474,150,259,227,179,257
2018-11-21 18:15:00.820359,3,417,544,207,313,287,185,271
2018-11-21 18:30:01.351661,3,567,638,266,384,355,188,305
2018-11-21 18:45:00.800994,3,678,676,268,413,391,189,328
2018-11-21 19:00:01.380266,3,763,702,269,446,427,199,346
2018-11-21 19:15:00.806597,3,783,717,326,494,459,199,377
2018-11-21 19:30:01.335865,3,780,725,390,540,503,197,394
2018-11-21 19:45:00.836199,3,805,757,466,567,532,197,405
2018-11-21 20:00:01.347468,3,804,838,552,601,566,196,413
2018-11-21 20:15:04.088706,3,842,917,611,650,616,199,438
2018-11-21 20:30:01.330103,3,848,1023,696,685,638,200,455
2018-11-21 20:45:00.852404,3,865,1131,780,714,678,196,487
2018-11-21 21:00:01.412706,3,906,1260,879,735,695,200,511
2018-11-21 21:15:00.867007,3,971,1423,989,774,740,210,546
2018-11-21 21:30:01.202308,3,1062,1588,1113,823,809,228,565
2018-11-21 21:45:00.827642,3,1214,1781,1260,857,851,247,600
2018-11-21 22:00:04.319819,3,1358,1975,1415,922,938,263,638
2018-11-21 22:15:00.896244,3,1485,2197,1578,1023,1053,274,681
2018-11-21 22:30:01.197515,3,1556,2317,1664,1068,1127,278,703
2018-11-21 22:45:00.863848,3,1584,2387,1707,1102,1165,282,718
2018-11-21 23:00:01.194148,3,1616,2423,1734,1119,1185,291,731
2018-11-21 23:15:00.831451,3,1632,2458,1754,1125,1200,288,737
2018-11-21 23:30:00.859750,3,1638,2485,1771,1139,1219,289,746
2018-11-21 23:45:01.014053,3,1657,2499,1787,1158,1237,288,752
2018-11-22 00:00:01.431350,4,1675,2506,1811,1208,1286,290,736
2018-11-22 00:15:00.861655,4,1699,2526,1833,1252,1328,291,740
2018-11-22 00:30:00.849988,4,1716,2549,1850,1279,1346,293,748
2018-11-22 00:45:00.857290,4,756,2581,864,1329,1383,300,751
2018-11-22 01:00:06.585399,4,758,2586,872,1347,1400,302,753
2018-11-22 01:15:01.948860,4,760,2596,873,1353,1407,304,754
2018-11-22 01:30:01.351173,4,760,2598,875,1370,1421,304,757
2018-11-22 01:45:00.820495,4,769,2601,881,1379,1425,307,754
2018-11-22 02:00:01.175796,4,771,2606,884,1387,1432,FULL,757
2018-11-22 02:15:00.822097,4,776,2607,890,1396,1440,FULL,756
2018-11-22 02:30:01.192398,4,779,2613,894,1408,1451,FULL,757
2018-11-22 02:45:00.808700,4,781,2618,895,1419,1460,FULL,753
2018-11-22 03:00:14.167587,4,787,2621,897,1446,1480,FULL,746
2018-11-22 03:15:01.716302,4,792,2625,901,1461,1492,FULL,739
2018-11-22 03:30:00.848635,4,796,2627,901,1465,1493,FULL,740
2018-11-22 03:45:00.823937,4,797,2626,902,1467,1496,FULL,741
2018-11-22 04:00:01.192208,4,797,2626,902,1469,1499,FULL,741
2018-11-22 04:15:00.864539,4,797,2625,902,1472,1502,FULL,727
2018-11-22 04:30:01.176841,4,797,2625,903,1471,1501,FULL,728
2018-11-22 04:45:01.589110,4,798,2626,903,1471,1502,FULL,728
2018-11-22 05:00:01.439443,4,799,2625,903,1473,1505,FULL,805
2018-11-22 05:15:00.808745,4,798,2625,903,1478,1506,1,805
2018-11-22 05:30:01.337048,4,797,2622,903,1473,1505,1,803
2018-11-22 05:45:00.829348,4,798,2623,904,1469,1501,1,803
2018-11-22 06:00:01.468649,4,797,2618,901,1469,1500,1,803
2018-11-22 06:15:00.836981,4,792,2600,897,1467,1495,1,800
2018-11-22 06:30:01.426251,4,788,2580,889,1455,1486,1,794
2018-11-22 06:45:00.828584,4,781,2542,879,1440,1478,1,779
2018-11-22 07:00:01.442854,4,767,2498,863,1423,1451,1,752
2018-11-22 07:15:00.854187,4,754,2449,836,1408,1427,1,734
2018-11-22 07:30:01.172488,4,732,2377,823,1242,1321,1,669
2018-11-22 07:45:00.843790,4,707,2296,795,1205,1276,1,610
2018-11-22 08:00:01.412090,4,672,2178,760,1180,1239,1,590
2018-11-22 08:15:00.802393,4,627,2067,722,1149,1195,1,565
2018-11-22 08:30:01.419693,4,584,1921,659,1102,1127,1,546
2018-11-22 08:45:00.835026,4,506,1763,566,1036,1054,1,521
2018-11-22 09:00:01.478296,4,430,1568,465,959,962,1,472
2018-11-22 09:15:00.857628,4,331,1372,361,858,858,1,432
2018-11-22 09:30:01.416897,4,244,1184,244,771,757,1,393
2018-11-22 09:45:00.843231,4,145,1023,126,647,648,1,344
2018-11-22 10:00:01.343532,4,392,866,355,547,548,1,300
2018-11-22 10:15:00.836834,4,293,722,213,456,455,1,273
2018-11-22 10:30:01.170144,4,221,597,113,364,365,1,231
